MA,std,MA_grad,MA_grad_mean,basic_signal,price,signal1,signal2
1595.0260000000003,9.100910064383656,-4.22526242450616,-10.988613184241984,6.7633507597358244,1603.93,-10.988613184241984,-4.22526242450616
1595.055,9.106642355994868,-3.7478400967361214,-10.17725297897264,6.429412882236518,1597.13,-10.17725297897264,-3.7478400967361214
1595.2355,9.201677279170344,-3.509689203387567,-9.424774463860825,5.9150852604732576,1601.77,-9.424774463860825,-3.509689203387567
1596.0525000000002,9.087857214437282,-2.413878991658569,-8.65467193930466,6.24079294764609,1602.54,-8.65467193930466,-2.413878991658569
1597.0665000000001,8.893930669282273,-1.0623825265124731,-7.844438685333562,6.782056158821089,1604.98,-7.844438685333562,-1.0623825265124731
1598.5629999999999,6.887438638565124,0.9060080795633141,-6.948609524386652,7.854617603949966,1602.2,-6.948609524386652,0.9060080795633141
1600.2415,4.5487089102293705,2.93753676229791,-5.9629395796361,8.90047634193401,1608.22,-5.9629395796361,2.93753676229791
1602.1735000000003,7.693234219104474,4.369033678451206,-4.974757646177314,9.34379132462852,1630.49,-4.974757646177314,4.369033678451206
1604.1245000000004,10.050830550258036,5.725734047569153,-3.992888765441465,9.718622813010619,1633.38,-3.992888765441465,5.725734047569153
1606.654,12.588404744049187,7.628771582135929,-2.9805007836590356,10.609272365794965,1642.04,-2.9805007836590356,7.628771582135929
1609.1935,14.409684339013126,9.343300105532304,-1.9554174660213577,11.298717571553661,1643.0,-1.9554174660213577,9.343300105532304
1610.6730000000002,15.292511925775957,10.160096784329387,-0.9697600227145713,11.129856807043957,1633.59,-0.9697600227145713,10.160096784329387
1612.6145000000001,16.555774060731807,11.4192889835254,0.013849888807815259,11.405439094717584,1641.42,0.013849888807815259,11.4192889835254
1614.4325000000001,17.183678556991225,12.629704502987948,0.9960076996478605,11.633696803340088,1637.53,0.9960076996478605,12.629704502987948
1616.64,17.86253453460622,14.114829384388905,2.004985224747297,12.109844159641607,1643.0,2.004985224747297,14.114829384388905
1618.6235,18.16241373689081,15.2428478195894,3.002696265712701,12.2401515538767,1640.19,3.002696265712701,15.2428478195894
1620.6245000000001,18.201592917928913,16.51259158808727,4.0598277763289,12.452763811758368,1639.99,4.0598277763289,16.51259158808727
1622.3870000000002,17.82382789975262,17.70395015820214,5.194734193836669,12.50921596436547,1635.27,5.194734193836669,17.70395015820214
1623.863,17.499995457142262,18.457652827791104,6.366740425052215,12.09091240273889,1634.01,6.366740425052215,18.457652827791104
1625.516,16.9647874728804,19.329443970824478,7.576086851623748,11.75335711920073,1635.64,7.576086851623748,19.329443970824478
1627.1299999999999,16.359074851592304,20.127571588174575,8.793728552257784,11.333843035916791,1636.21,8.793728552257784,20.127571588174575
1628.9904999999999,14.891510156797398,21.275441912661286,10.044892652727654,11.230549259933632,1634.34,10.044892652727654,21.275441912661286
1630.779,13.607544194306332,22.28103624825306,11.334428925309684,10.946607322943375,1637.54,11.334428925309684,22.28103624825306
1632.4935,12.007681822483462,22.831955715742367,12.596720660679733,10.235235055062635,1636.83,12.596720660679733,22.831955715742367
1634.2855,10.324245965202484,23.30460253220501,13.815069913615606,9.489532618589404,1640.82,13.815069913615606,23.30460253220501
1636.1505000000002,7.279932331416268,23.51330538740126,14.945434779007504,8.567870608393756,1639.5,14.945434779007504,23.51330538740126
1638.73,5.943614220320822,24.05168219921805,16.001142050853513,8.050540148364536,1659.81,16.001142050853513,24.05168219921805
1640.1060000000002,6.9731064813323975,23.67565060837662,16.96647289734978,6.70917771102684,1658.01,16.96647289734978,23.67565060837662
1640.6485,6.84969508445449,22.76880628654432,17.818626509298536,4.950179777245783,1644.23,17.818626509298536,22.76880628654432
1640.4334999999999,6.870098452715214,21.02475081753741,18.488425471068616,2.536325346468793,1637.74,18.488425471068616,21.02475081753741
1639.9135,7.047460021170751,19.090308281757284,18.975775879879865,0.11453240187741898,1632.6,18.975775879879865,19.090308281757284
1639.4495,7.721756584482579,17.866134218428975,19.36107775158484,1.4949435331558654,1624.31,19.36107775158484,17.866134218428975
1638.4810000000002,8.580822746100756,16.040101338540723,19.592118369335612,3.5520170307948895,1622.05,19.592118369335612,16.040101338540723
1637.7419999999997,9.24188270862599,14.438200420271219,19.68254316519977,5.244342744928552,1622.75,19.68254316519977,14.438200420271219
1636.958,9.42583237703706,12.568042359461629,19.605203813953413,7.037161454491784,1627.32,19.605203813953413,12.568042359461629
1636.5044999999998,9.477471959863566,11.047040896168703,19.395413467782376,8.348372571613673,1631.12,19.395413467782376,11.047040896168703
1636.181,9.463389931731658,9.599077392696387,19.04973775801283,9.450660365316445,1633.52,19.04973775801283,9.599077392696387
1635.846,9.607205316844235,8.295801186769758,18.57933030944121,10.283529122671453,1628.57,18.57933030944121,8.295801186769758
1635.7644999999998,9.629323171957626,7.329128134577756,18.02290407478054,10.693775940202785,1632.38,18.02290407478054,7.329128134577756
1635.506,9.698342848136482,6.145740798614074,17.363718916170022,11.217978117555948,1630.47,17.363718916170022,6.145740798614074
1635.3235,9.717701001265684,5.035553397700232,16.609118006646305,11.573564608946073,1632.56,16.609118006646305,5.035553397700232
1634.9865000000002,9.86176468741777,3.6808072238605494,15.72938627220627,12.04857904834572,1627.6,15.72938627220627,3.6808072238605494
1634.437,10.009253768388538,2.2430997701097244,14.727489448299105,12.48438967818938,1626.55,14.727489448299105,2.2430997701097244
1634.014,10.077714721106178,0.9313972766200607,13.632461526342984,12.701064249722924,1628.37,13.632461526342984,0.9313972766200607
1632.943,10.429557085514228,-0.8214598979187082,12.4261584048368,13.247618302755509,1619.4,12.4261584048368,-0.8214598979187082
1632.0194999999999,10.62398582218557,-2.524828858959105,11.124251692518783,13.649080551477887,1621.03,11.124251692518783,-2.524828858959105
1630.08,8.748786773033165,-5.278477845648832,9.657743690275439,14.936221535924272,1621.02,9.657743690275439,-5.278477845648832
1628.4945,5.978096247970589,-7.079725334826037,8.119974893115305,15.199700227941342,1626.3,8.119974893115305,-7.079725334826037
1627.7589999999998,4.782150039469689,-7.856344610073562,6.588717348284412,14.445061958357975,1629.52,6.588717348284412,-7.856344610073562
1627.696,4.656904980778537,-7.7647158510234515,5.149244014856369,12.913959865879821,1636.48,5.149244014856369,-7.7647158510234515
1627.7034999999998,4.664910797646617,-7.445514656718388,3.822452867932585,11.267967524650974,1632.75,3.822452867932585,-7.445514656718388
1628.2315,4.845075102617083,-6.84254074309687,2.587019119856293,9.429559862953163,1634.87,2.587019119856293,-6.84254074309687
1629.1785,5.367155927490831,-5.6775147224779055,1.5011383168053618,7.178653039283267,1640.99,1.5011383168053618,-5.6775147224779055
1629.8215,5.328681145461787,-4.83623183627202,0.5374167039781996,5.37364854025022,1635.61,0.5374167039781996,-4.83623183627202
1630.624,6.051120061608414,-3.869372335759458,-0.2844540307828547,3.584918304976603,1643.37,-0.2844540307828547,-3.869372335759458
1631.151,6.51273283652876,-3.2713017287759882,-1.000371162030089,2.270930566745899,1641.66,-1.000371162030089,-3.2713017287759882
1630.8625,6.52917979152052,-3.2505572427501406,-1.6428528938024158,1.6077043489477247,1627.75,-1.6428528938024158,-3.2505572427501406
1630.8065000000001,6.553360416610695,-3.080668962726185,-2.211676401277213,0.8689925614489722,1627.45,-2.211676401277213,-3.080668962726185
1629.4370000000001,8.618108319115038,-3.8682218620098574,-2.771543901106593,1.0966779609032642,1604.99,-2.771543901106593,-3.8682218620098574
1628.5435000000002,9.359183872005076,-4.2570923004867645,-3.2916855560616356,0.9654067444251289,1612.6,-3.2916855560616356,-4.2570923004867645
1627.195,10.550469894748767,-4.970576158172979,-3.7919920338552955,1.1785841243176836,1605.59,-3.7919920338552955,-4.970576158172979
1625.9150000000002,11.891392475231822,-5.548363854992133,-4.25345058779793,1.294913267194203,1602.0,-4.25345058779793,-5.548363854992133
1625.2799999999997,12.17620794828998,-5.602540813748225,-4.645732616990826,0.9568081967573985,1613.85,-4.645732616990826,-5.602540813748225
1624.9405,12.179978437994054,-5.55288999971848,-4.969946980807753,0.5829430189107265,1621.58,-4.969946980807753,-5.55288999971848
1625.87,12.428496288771228,-4.331443289814829,-5.14544615040256,0.8140028605877312,1637.99,-5.14544615040256,-4.331443289814829
1627.748,14.25830550942152,-2.61730941327587,-5.150070178118399,2.5327607648425285,1658.59,-5.150070178118399,-2.61730941327587
1629.26,15.04627993890849,-0.5030427954455519,-4.911298425608234,4.4082556301626825,1651.26,-4.911298425608234,-0.5030427954455519
1630.6675,15.990566242319261,1.3343612766270052,-4.490594095035583,5.824955371662588,1654.45,-4.490594095035583,1.3343612766270052
1631.741,16.587048230471883,2.446308083690729,-3.9754614603473684,6.4217695440380975,1650.99,-3.9754614603473684,2.446308083690729
1632.8519999999999,17.581590542382692,3.167667672587582,-3.4288422841668167,6.5965099567543986,1658.7,-3.4288422841668167,3.167667672587582
1633.8705000000002,18.127715100089155,3.7887735696338076,-2.867127872849207,6.655901442483015,1653.12,-2.867127872849207,3.7887735696338076
1634.9859999999999,18.827809325569465,4.148365880404459,-2.3175825416741405,6.465948422078599,1657.18,-2.3175825416741405,4.148365880404459
1635.763,19.372337778389074,4.0416074727231965,-1.831626431914085,5.8732339046372815,1656.53,-1.831626431914085,4.0416074727231965
1636.6429999999998,19.741625844899417,4.18542766799912,-1.3805434567005281,5.565971124699648,1653.21,-1.3805434567005281,4.18542766799912
1637.0655,19.97017087433156,3.9503282179091936,-0.9895584290170956,4.939886646926289,1651.82,-0.9895584290170956,3.9503282179091936
1637.6799999999998,20.288641157061274,4.002695029460712,-0.6258585911052605,4.628553620565973,1653.95,-0.6258585911052605,4.002695029460712
1639.1585000000002,20.58638464495407,5.0868788754419025,-0.20898678519565844,5.295865660637561,1657.32,-0.20898678519565844,5.0868788754419025
1640.5574999999997,20.69361420221226,5.979250144023451,0.24400917014182344,5.735240973881628,1655.43,0.24400917014182344,5.979250144023451
1643.146,19.271715906996995,8.413335403578026,0.8580870334212175,7.555248370156809,1656.76,0.8580870334212175,8.413335403578026
1645.271,18.09351842511568,10.27144807614877,1.5845140522529946,8.686934023895775,1655.1,1.5845140522529946,10.27144807614877
1646.7369999999999,15.870245146184738,12.009623923377344,2.4335240563305107,9.576099867046834,1634.91,2.4335240563305107,12.009623923377344
1648.7794999999999,12.181065419330132,14.062543244880432,3.4140694113241388,10.648473833556293,1642.85,3.4140694113241388,14.062543244880432
1650.9405,9.281247478114139,15.78835646780874,4.483614275401987,11.304742192406753,1657.07,4.483614275401987,15.78835646780874
1652.6709999999998,6.436057721928844,17.06554793852444,5.614536172314134,11.451011766210305,1656.19,5.614536172314134,17.06554793852444
1654.0279999999998,6.046993963946058,17.318727819567226,6.697044727783235,10.621683091783991,1665.13,6.697044727783235,17.318727819567226
1654.023,6.043259964621751,16.141933517964667,7.635006874345263,8.506926643619405,1658.49,7.635006874345263,16.141933517964667
1653.9935,6.058097287927958,15.180818285602138,8.419199928397646,6.761618357204492,1650.67,8.419199928397646,15.180818285602138
1653.7005000000001,6.16961625629991,14.124890573952165,9.058726393263905,5.06616418068826,1648.59,9.058726393263905,14.124890573952165
1653.562,6.259347889357173,13.372833066031875,9.605052642380963,3.767780423650912,1648.22,9.605052642380963,13.372833066031875
1653.2160000000003,6.156179334619816,12.471430356211455,10.070240776562155,2.4011895796492997,1651.78,10.070240776562155,12.471430356211455
1652.791,6.43521709035524,11.580171133513728,10.459810654756152,1.1203604787575756,1644.62,10.459810654756152,11.580171133513728
1652.2130000000002,6.5334470993496385,10.536481657947183,10.779216443633288,0.24273478568610507,1645.62,10.779216443633288,10.536481657947183
1651.6214999999997,6.650300199990988,9.694864109287105,11.061879275461482,1.3670151661743777,1644.7,11.061879275461482,9.694864109287105
1651.3029999999999,6.718781213880996,8.957359668541054,11.300475875488578,2.343116206947524,1646.84,11.300475875488578,8.957359668541054
1650.8335,6.988900682510815,8.410170515474213,11.52346799036683,3.113297474892617,1642.43,11.52346799036683,8.410170515474213
1650.1935,7.255205906795481,7.640992135215852,11.705382845654587,4.064390710438735,1641.15,11.705382845654587,7.640992135215852
1649.5639999999999,7.15506002770068,6.3480743320427635,11.768442618484631,5.420368286441867,1644.73,11.768442618484631,6.3480743320427635
1648.565,7.644385848451133,4.880962721514059,11.71352824735916,6.8325655258451015,1635.45,11.71352824735916,4.880962721514059
1647.1650000000002,8.528225782658428,2.445917769936523,11.415157365677086,8.969239595740563,1628.76,11.415157365677086,2.445917769936523
1645.764,9.369630942571868,0.299646684345678,10.916567296086932,10.616920611741254,1627.08,10.916567296086932,0.299646684345678
1645.4315,9.854362625253867,-0.7927799035304384,10.276447104741544,11.069227008271984,1628.26,10.276447104741544,-0.7927799035304384
1644.551,10.78817913273599,-2.5646243175633243,9.445088726619355,12.009713044182678,1625.24,9.445088726619355,-2.5646243175633243
1642.9629999999997,11.159641616109383,-4.832094191159597,8.414066193670939,13.246160384830535,1625.31,8.414066193670939,-4.832094191159597
1642.0755000000001,10.771496866731212,-6.411136880843049,7.240231952702563,13.651368833545611,1638.44,7.240231952702563,-6.411136880843049
1641.2330000000002,9.521797676909548,-7.735661064987798,5.987512508474813,13.72317357346261,1648.28,5.987512508474813,-7.735661064987798
1640.5134999999998,8.698720178853897,-8.167661513775904,4.772032756887784,12.939694270663688,1644.1,4.772032756887784,-8.167661513775904
1639.994,8.381101001658427,-8.464059864806028,3.5897888493673755,12.053848714173403,1640.28,3.5897888493673755,-8.464059864806028
1639.9759999999999,8.36298714575121,-8.299265798129895,2.4685810307632723,10.767846828893166,1648.23,2.4685810307632723,-8.299265798129895
1639.9675,8.354686035393545,-8.221342773963025,1.388872238763528,9.610215012726552,1648.05,1.388872238763528,-8.221342773963025
1639.5404999999998,7.94840579927824,-8.272058823529772,0.3516977797764663,8.623756603306239,1643.24,0.3516977797764663,-8.272058823529772
1634.934,20.483083849850342,-10.804148860926732,-0.7675182199455568,10.036630640981176,1552.49,-0.7675182199455568,-10.804148860926732
1630.863,25.444824444275493,-12.922062712253268,-1.9404454384555792,10.981617273797688,1564.2,-1.9404454384555792,-12.922062712253268
1626.8890000000001,28.93999756392525,-14.974677915006286,-3.1739225396702486,11.800755375336037,1565.22,-3.1739225396702486,-14.974677915006286
1623.094,30.979571397938983,-17.082873343050807,-4.475934190249841,12.606939152800965,1570.94,-4.475934190249841,-17.082873343050807
1619.2740000000001,33.00397557870868,-19.117312557565548,-5.8523083439018295,13.265004213663719,1566.03,-5.8523083439018295,-19.117312557565548
1615.4914999999999,34.5775835296511,-21.029049017585066,-7.285810401541876,13.74323861604319,1565.5,-7.285810401541876,-21.029049017585066
1611.6455,35.38006988051323,-22.986983227082924,-8.75256327949816,14.234419947584763,1567.81,-8.75256327949816,-22.986983227082924
1608.466,35.95068447192626,-24.323578384837784,-10.212790334815754,14.11078805002203,1571.86,-10.212790334815754,-24.323578384837784
